,year,state,id,name,type,population
55638,2016,CA,6,San Francisco,Total Homeless,"6,996"
55680,2016,CA,6,Oakland/Alameda County,Total Homeless,"4,145"
55722,2016,CA,6,Sacramento City & County,Total Homeless,"2,500"
55764,2016,CA,6,Santa Rosa/Petaluma/Sonoma County,Total Homeless,"2,906"
55806,2016,CA,6,Richmond/Contra Costa County,Total Homeless,"1,730"
55848,2016,CA,6,"Salinas/Monterey, San Benito Counties",Total Homeless,"3,022"
55890,2016,CA,6,Marin County,Total Homeless,"1,258"
55932,2016,CA,6,Watsonville/Santa Cruz City & County,Total Homeless,"1,959"
55974,2016,CA,6,Mendocino County,Total Homeless,"1,242"
56016,2016,CA,6,Turlock/Modesto/Stanislaus County,Total Homeless,"1,434"
56058,2016,CA,6,Stockton/San Joaquin County,Total Homeless,"1,780"
56100,2016,CA,6,Daly/San Mateo County,Total Homeless,"1,361"
56142,2016,CA,6,"Visalia, Kings, Tulare Counties",Total Homeless,792
56184,2016,CA,6,Fresno/Madera County,Total Homeless,"1,883"
56226,2016,CA,6,"Roseville/Rocklin/Placer, Nevada Counties",Total Homeless,"1,021"
56268,2016,CA,6,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",Total Homeless,"1,272"
56310,2016,CA,6,Napa City & County,Total Homeless,317
56352,2016,CA,6,Vallejo/Solano County,Total Homeless,"1,118"
56394,2016,CA,6,Chico/Paradise/Butte County,Total Homeless,574
56436,2016,CA,6,Merced City & County,Total Homeless,516
56478,2016,CA,6,Davis/Woodland/Yolo County,Total Homeless,532
56520,2016,CA,6,Humboldt County,Total Homeless,"1,134"
56562,2016,CA,6,"Colusa, Glenn, Trinity Counties",Total Homeless,115
56604,2016,CA,6,Yuba City & County/Sutter County,Total Homeless,702
56646,2016,CA,6,El Dorado County,Total Homeless,269
56688,2016,CA,6,"Amador, Calaveras, Tuolumne and Mariposa Counties",Total Homeless,632
56730,2016,CA,6,Tehama County,Total Homeless,133
56772,2016,CA,6,Lake County,Total Homeless,332
56814,2016,CA,6,Los Angeles City & County,Total Homeless,"43,854"
56856,2016,CA,6,San Diego City and County,Total Homeless,"8,669"
56898,2016,CA,6,Santa Ana/Anaheim/Orange County,Total Homeless,"4,319"
56940,2016,CA,6,Santa Maria/Santa Barbara County,Total Homeless,"1,813"
56982,2016,CA,6,Bakersfield/Kern County,Total Homeless,"1,067"
57024,2016,CA,6,Long Beach,Total Homeless,"2,250"
57066,2016,CA,6,Pasadena,Total Homeless,530
57108,2016,CA,6,Riverside City & County,Total Homeless,"2,165"
57150,2016,CA,6,San Bernardino City & County,Total Homeless,"1,887"
57192,2016,CA,6,Oxnard/San Buenaventura/Ventura County,Total Homeless,"1,271"
57234,2016,CA,6,Glendale,Total Homeless,240
57276,2016,CA,6,Imperial County,Total Homeless,380
57318,2016,CA,6,San Luis Obispo County,Total Homeless,"1,368"
57360,2016,CA,6,"Inyo, Mono, Alpine Counties",Total Homeless,130
57402,2016,CO,8,Colorado Balance of State,Total Homeless,"3,520"
57444,2016,CO,8,Metropolitan Denver Homeless Initiative,Total Homeless,"5,728"
57486,2016,CO,8,Colorado Springs/El Paso County,Total Homeless,"1,302"
57528,2016,CT,9,Bridgeport/Norwalk /Stamford/Fairfield County,Total Homeless,886
57570,2016,CT,9,Connecticut Balance of State,Total Homeless,"3,016"
57612,2016,DC,11,District of Columbia,Total Homeless,"8,350"
57654,2016,DE,10,Delaware Statewide,Total Homeless,"1,070"
57696,2016,FL,12,"Sarasota/Bradenton/Manatee, Sarasota Counties",Total Homeless,"1,468"
57738,2016,FL,12,Tampa/Hillsborough County,Total Homeless,"1,817"
57780,2016,FL,12,St. Petersburg/Clearwater/Largo/Pinellas County,Total Homeless,"2,777"
57822,2016,FL,12,Lakeland/Winter Haven/Polk County,Total Homeless,635
57864,2016,FL,12,"Daytona Beach/Daytona/Volusia, Flagler Counties",Total Homeless,"1,005"
57906,2016,FL,12,"Fort Walton Beach/Okaloosa, Walton Counties",Total Homeless,629
57948,2016,FL,12,Tallahassee/Leon County,Total Homeless,869
57990,2016,FL,12,"Orlando/Orange, Osceola, Seminole Counties",Total Homeless,"1,670"
58032,2016,FL,12,"Gainesville/Alachua, Putnam Counties",Total Homeless,844
58074,2016,FL,12,"Fort Pierce/St. Lucie, Indian River, Martin Counties",Total Homeless,"2,382"
58116,2016,FL,12,"Jacksonville-Duval, Clay Counties",Total Homeless,"1,959"
58158,2016,FL,12,Pensacola/Escambia/Santa Rosa County,Total Homeless,798
58200,2016,FL,12,Saint Johns County,Total Homeless,"1,064"
58242,2016,FL,12,Palm Bay/Melbourne/Brevard County,Total Homeless,827
58284,2016,FL,12,Ocala/Marion County,Total Homeless,823
58326,2016,FL,12,"Panama City/Bay, Jackson Counties",Total Homeless,310
58368,2016,FL,12,"Hendry, Hardee, Highlands Counties",Total Homeless,"1,071"
58410,2016,FL,12,"Columbia, Hamilton, Lafayette, Suwannee Counties",Total Homeless,"1,145"
58452,2016,FL,12,Pasco County,Total Homeless,"1,055"
58494,2016,FL,12,"Citrus, Hernando, Lake, Sumter Counties",Total Homeless,595
58536,2016,FL,12,Miami/Dade County,Total Homeless,"4,235"
58578,2016,FL,12,Ft Lauderdale/Broward County,Total Homeless,"2,302"
58620,2016,FL,12,Punta Gorda/Charlotte County,Total Homeless,388
58662,2016,FL,12,Ft Myers/Cape Coral/Lee County,Total Homeless,439
58704,2016,FL,12,Monroe County,Total Homeless,575
58746,2016,FL,12,West Palm Beach/Palm Beach County,Total Homeless,"1,332"
58788,2016,FL,12,Naples/Collier County,Total Homeless,545
58830,2016,GA,13,Atlanta Continuum of Care,Total Homeless,"4,063"
58872,2016,GA,13,Georgia Balance of State,Total Homeless,"5,575"
58914,2016,GA,13,Fulton County Continuum of Care,Total Homeless,483
58956,2016,GA,13,Athens/Clarke County,Total Homeless,224
58998,2016,GA,13,Augusta,Total Homeless,287
59040,2016,GA,13,Columbus-Muscogee/Russell County,Total Homeless,329
59082,2016,GA,13,Marietta/Cobb County,Total Homeless,405
59124,2016,GA,13,Savannah/Chatham County,Total Homeless,"1,070"
59166,2016,GA,13,DeKalb County Continuum of Care,Total Homeless,473
59208,2016,HI,15,Hawaii Balance of State,Total Homeless,"2,981"
59250,2016,HI,15,Honolulu,Total Homeless,"4,940"
59292,2016,IA,19,"Sioux City/Dakota, Woodbury Counties",Total Homeless,348
59334,2016,IA,19,Iowa Balance of State,Total Homeless,"1,923"
59376,2016,IA,19,Des Moines/Polk County,Total Homeless,793
59418,2016,ID,16,Boise/Ada County,Total Homeless,867
59460,2016,ID,16,Idaho Balance of State,Total Homeless,"1,380"
59502,2016,IL,17,McHenry County,Total Homeless,154
59544,2016,IL,17,"Rockford/Winnebago, Boone Counties",Total Homeless,255
59586,2016,IL,17,Waukegan/North Chicago/Lake County,Total Homeless,299
59628,2016,IL,17,Champaign/Urbana/Rantoul/Champaign County,Total Homeless,188
59670,2016,IL,17,Madison County,Total Homeless,199
59712,2016,IL,17,Joliet/Bolingbrook/Will County,Total Homeless,290
59754,2016,IL,17,"Peoria/Perkin/Fulton, Peoria, Tazewell, Woodford",Total Homeless,378
59796,2016,IL,17,East Saint Louis/Belleville/Saint Clair County,Total Homeless,240
59838,2016,IL,17,Dekalb City & County,Total Homeless,81
59880,2016,IL,17,Chicago,Total Homeless,"5,889"
59922,2016,IL,17,Cook County,Total Homeless,952
59964,2016,IL,17,Bloomington/Central Illinois,Total Homeless,411
60006,2016,IL,17,Springfield/Sangamon County,Total Homeless,261
60048,2016,IL,17,DuPage County,Total Homeless,555
60090,2016,IL,17,South Central Illinois,Total Homeless,133
60132,2016,IL,17,Decatur/Macon County,Total Homeless,157
60174,2016,IL,17,Aurora/Elgin/Kane County,Total Homeless,355
60216,2016,IL,17,Rock Island/Moline/Northwestern Illinois,Total Homeless,340
60258,2016,IL,17,West Central Illinois,Total Homeless,102
60300,2016,IL,17,Southern Illinois,Total Homeless,351
60342,2016,IN,18,South Bend/Mishawaka/St. Joseph County,Total Homeless,468
60384,2016,IN,18,Indiana Balance of State,Total Homeless,"3,711"
60426,2016,IN,18,Indianapolis,Total Homeless,"1,619"
60468,2016,KS,20,Wichita/Sedgwick County,Total Homeless,571
60510,2016,KS,20,Topeka/Shawnee County,Total Homeless,381
60552,2016,KS,20,Overland Park/Shawnee/Johnson County,Total Homeless,153
60594,2016,KS,20,Kansas Balance of State,Total Homeless,903
60636,2016,KY,21,Kentucky Balance of State,Total Homeless,"2,057"
60678,2016,KY,21,Louisville/Jefferson County,Total Homeless,"1,116"
60720,2016,KY,21,Lexington/Fayette County,Total Homeless,"1,064"
60762,2016,LA,22,Lafayette/Acadiana,Total Homeless,463
60804,2016,LA,22,Shreveport/Bossier/Northwest,Total Homeless,478
60846,2016,LA,22,New Orleans/Jefferson Parish,Total Homeless,"1,626"
60888,2016,LA,22,Baton Rouge,Total Homeless,472
60930,2016,LA,22,Monroe/Northeast Louisiana,Total Homeless,188
60972,2016,LA,22,Slidell/Southeast Louisiana,Total Homeless,275
61014,2016,LA,22,Alexandria/Central Louisiana,Total Homeless,167
61056,2016,LA,22,Houma-Terrebonne/Thibodaux,Total Homeless,146
61098,2016,LA,22,Louisiana Balance of State,Total Homeless,179
61140,2016,MA,25,Boston,Total Homeless,"6,240"
61182,2016,MA,25,Lynn,Total Homeless,541
61224,2016,MA,25,Cape Cod/Islands,Total Homeless,394
61266,2016,MA,25,Springfield,Total Homeless,"2,385"
61308,2016,MA,25,New Bedford,Total Homeless,469
61350,2016,MA,25,Worcester City & County,Total Homeless,"1,572"
61392,2016,MA,25,Pittsfield/Berkshire County,Total Homeless,653
61434,2016,MA,25,Lowell,Total Homeless,594
61476,2016,MA,25,Cambridge,Total Homeless,517
61518,2016,MA,25,Gloucester/Haverhill/Salem/Essex County,Total Homeless,"1,206"
61560,2016,MA,25,Quincy/Brockton/Weymouth/Plymouth City and County,Total Homeless,"1,692"
61602,2016,MA,25,Fall River,Total Homeless,386
61644,2016,MA,25,Massachusetts Balance of State,Total Homeless,"2,008"
61686,2016,MA,25,Somerville,Total Homeless,165
61728,2016,MA,25,Brookline/Newton,Total Homeless,543
61770,2016,MA,25,Attleboro/Taunton/Bristol County,Total Homeless,243
61812,2016,MD,24,Cumberland/Allegany County,Total Homeless,124
61854,2016,MD,24,Baltimore City,Total Homeless,"2,725"
61896,2016,MD,24,Harford County,Total Homeless,179
61938,2016,MD,24,Annapolis/Anne Arundel County,Total Homeless,390
61980,2016,MD,24,Howard County,Total Homeless,214
62022,2016,MD,24,Baltimore County,Total Homeless,763
62064,2016,MD,24,Carroll County,Total Homeless,136
62106,2016,MD,24,Cecil County,Total Homeless,167
62148,2016,MD,24,"Charles, Calvert, St.Mary's Counties",Total Homeless,464
62190,2016,MD,24,Frederick City & County,Total Homeless,349
62232,2016,MD,24,Garrett County,Total Homeless,20
62274,2016,MD,24,Mid-Shore Regional,Total Homeless,138
62316,2016,MD,24,Hagerstown/Washington County,Total Homeless,233
62358,2016,MD,24,Wicomico/Somerset/Worcester County,Total Homeless,262
62400,2016,MD,24,Prince George`s County/Maryland,Total Homeless,544
62442,2016,MD,24,Montgomery County,Total Homeless,981
62484,2016,ME,23,Maine Balance of State,Total Homeless,"1,482"
62526,2016,ME,23,Portland,Total Homeless,759
62568,2016,MI,26,Michigan Balance of State,Total Homeless,"1,466"
62610,2016,MI,26,Detroit,Total Homeless,"2,335"
62652,2016,MI,26,Dearborn/Dearborn Heights/Westland/Wayne County,Total Homeless,277
62694,2016,MI,26,St. Clair Shores/Warren/Macomb County,Total Homeless,403
62736,2016,MI,26,Pontiac/Royal Oak/Oakland County,Total Homeless,438
62778,2016,MI,26,Flint/Genesee County,Total Homeless,377
62820,2016,MI,26,Grand Rapids/Wyoming/Kent County,Total Homeless,800
62862,2016,MI,26,Portage/Kalamazoo City & County,Total Homeless,374
62904,2016,MI,26,Lansing/East Lansing/Ingham County,Total Homeless,471
62946,2016,MI,26,Ann Arbor/Washtenaw County,Total Homeless,342
62988,2016,MI,26,Saginaw City & County,Total Homeless,343
63030,2016,MI,26,Lenawee County,Total Homeless,137
63072,2016,MI,26,"Grand Traverse, Antrim, Leelanau Counties",Total Homeless,243
63114,2016,MI,26,"Marquette, Alger Counties",Total Homeless,70
63156,2016,MI,26,Battle Creek/Calhoun County,Total Homeless,246
63198,2016,MI,26,Monroe City & County,Total Homeless,176
63240,2016,MI,26,Norton Shores/Muskegon City & County,Total Homeless,191
63282,2016,MI,26,Jackson City & County,Total Homeless,169
63324,2016,MI,26,Livingston County,Total Homeless,77
63366,2016,MI,26,Holland/Ottawa County,Total Homeless,261
63408,2016,MI,26,Eaton County,Total Homeless,120
63450,2016,MN,27,Minneapolis/Hennepin County,Total Homeless,"3,056"
63492,2016,MN,27,Saint Paul/Ramsey County,Total Homeless,"1,346"
63534,2016,MN,27,Rochester/Southeast Minnesota,Total Homeless,423
63576,2016,MN,27,"Dakota, Anoka, Washington, Scott, Carver Counties",Total Homeless,618
63618,2016,MN,27,Northeast Minnesota,Total Homeless,77
63660,2016,MN,27,St. Cloud/Central Minnesota,Total Homeless,669
63702,2016,MN,27,Northwest Minnesota,Total Homeless,290
63744,2016,MN,27,Moorhead/West Central Minnesota,Total Homeless,211
63786,2016,MN,27,Duluth/St.Louis County,Total Homeless,528
63828,2016,MN,27,Southwest Minnesota,Total Homeless,123
63870,2016,MO,29,St. Louis County,Total Homeless,465
63912,2016,MO,29,St.Louis City,Total Homeless,"1,248"
63954,2016,MO,29,"St. Charles, Lincoln, Warren Counties",Total Homeless,610
63996,2016,MO,29,"Springfield/Greene, Christian, Webster Counties",Total Homeless,496
64038,2016,MO,29,"Joplin/Jasper, Newton Counties",Total Homeless,297
64080,2016,MO,29,"St. Joseph/Andrew, Buchanan, DeKalb Counties",Total Homeless,195
64122,2016,MO,29,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Total Homeless,"1,699"
64164,2016,MO,29,Missouri Balance of State,Total Homeless,"1,431"
64206,2016,MS,28,"Jackson/Rankin, Madison Counties",Total Homeless,633
64248,2016,MS,28,Mississippi Balance of State,Total Homeless,785
64290,2016,MS,28,Gulf Port/Gulf Coast Regional,Total Homeless,320
64332,2016,MT,30,Montana Statewide,Total Homeless,"1,418"
64374,2016,NC,37,Winston Salem/Forsyth County,Total Homeless,544
64416,2016,NC,37,Asheville/Buncombe County,Total Homeless,509
64458,2016,NC,37,Durham City & County,Total Homeless,354
64500,2016,NC,37,North Carolina Balance of State,Total Homeless,"2,963"
64542,2016,NC,37,Greensboro/High Point,Total Homeless,721
64584,2016,NC,37,Charlotte/Mecklenberg,Total Homeless,"1,818"
64626,2016,NC,37,"Wilmington/Brunswick, New Hanover, Pender Counties",Total Homeless,389
64668,2016,NC,37,Raleigh/Wake County,Total Homeless,818
64710,2016,NC,37,"Gastonia/Cleveland, Gaston, Lincoln Counties",Total Homeless,328
64752,2016,NC,37,Fayetteville/Cumberland County,Total Homeless,515
64794,2016,NC,37,Chapel Hill/Orange County,Total Homeless,80
64836,2016,NC,37,Northwest North Carolina,Total Homeless,520
64878,2016,ND,38,North Dakota Statewide,Total Homeless,923
64920,2016,NE,31,Nebraska Balance of State,Total Homeless,551
64962,2016,NE,31,Omaha/Council Bluffs,Total Homeless,"1,509"
65004,2016,NE,31,Lincoln,Total Homeless,694
65046,2016,NH,33,New Hampshire Balance of State,Total Homeless,670
65088,2016,NH,33,Manchester,Total Homeless,400
65130,2016,NH,33,Nashua/Hillsborough County,Total Homeless,296
65172,2016,NJ,34,Atlantic City & County,Total Homeless,476
65214,2016,NJ,34,Bergen County,Total Homeless,296
65256,2016,NJ,34,Burlington County,Total Homeless,926
65298,2016,NJ,34,"Camden City/Camden, Cumberland, Gloucester, Cape May Counties",Total Homeless,"1,068"
65340,2016,NJ,34,Newark/Essex County,Total Homeless,"1,779"
65382,2016,NJ,34,Jersey City/Bayonne/Hudson County,Total Homeless,829
65424,2016,NJ,34,New Brunswick/Middlesex County,Total Homeless,457
65466,2016,NJ,34,Monmouth County,Total Homeless,344
65508,2016,NJ,34,Morris County,Total Homeless,410
65550,2016,NJ,34,Lakewood Township/Ocean County,Total Homeless,429
65592,2016,NJ,34,Paterson/Passaic County,Total Homeless,432
65634,2016,NJ,34,Somerset County,Total Homeless,218
65676,2016,NJ,34,Trenton/Mercer County,Total Homeless,465
65718,2016,NJ,34,Elizabeth/Union County,Total Homeless,513
65760,2016,NJ,34,"Warren, Sussex, Hunterdon Counties",Total Homeless,253
65802,2016,NM,35,Albuquerque,Total Homeless,"1,222"
65844,2016,NM,35,New Mexico Balance of State,Total Homeless,"1,041"
65886,2016,NV,32,Las Vegas/Clark County,Total Homeless,"6,208"
65928,2016,NV,32,Reno/Sparks/Washoe County,Total Homeless,989
65970,2016,NV,32,Nevada Balance of State,Total Homeless,201
66012,2016,NY,36,Rochester/Irondequoit/Greece/Monroe County,Total Homeless,860
66054,2016,NY,36,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties",Total Homeless,506
66096,2016,NY,36,Albany City & County,Total Homeless,748
66138,2016,NY,36,Cattaragus County,Total Homeless,27
66180,2016,NY,36,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties",Total Homeless,867
66222,2016,NY,36,Schenectady City & County,Total Homeless,345
66264,2016,NY,36,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties",Total Homeless,962
66306,2016,NY,36,Ithaca/Tompkins County,Total Homeless,86
66348,2016,NY,36,"Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C",Total Homeless,276
66390,2016,NY,36,Troy/Rensselaer County,Total Homeless,179
66432,2016,NY,36,"Wayne, Ontario, Seneca, Yates Counties",Total Homeless,58
66474,2016,NY,36,Jamestown/Dunkirk/Chautauqua County,Total Homeless,23
66516,2016,NY,36,Clinton County,Total Homeless,132
66558,2016,NY,36,"Utica/Rome/Oneida, Madison Counties",Total Homeless,160
66600,2016,NY,36,Columbia/Greene County,Total Homeless,116
66642,2016,NY,36,Franklin County,Total Homeless,27
66684,2016,NY,36,Jefferson/Lewis/St. Lawrence Counties,Total Homeless,119
66726,2016,NY,36,"Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties",Total Homeless,268
66768,2016,NY,36,New York City,Total Homeless,"73,523"
66810,2016,NY,36,Poughkeepsie/Dutchess County,Total Homeless,385
66852,2016,NY,36,Newburgh/Middletown/Orange County,Total Homeless,343
66894,2016,NY,36,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington",Total Homeless,"3,960"
66936,2016,NY,36,Yonkers/Mount Vernon/New Rochelle/Westchester,Total Homeless,"1,750"
66978,2016,NY,36,Rockland County,Total Homeless,141
67020,2016,NY,36,Sullivan County,Total Homeless,163
67062,2016,NY,36,Kingston/Ulster County,Total Homeless,328
67104,2016,OH,39,Cincinnati/Hamilton County,Total Homeless,"1,116"
67146,2016,OH,39,Toledo/Lucas County,Total Homeless,599
67188,2016,OH,39,Cleveland/Cuyahoga County,Total Homeless,"1,697"
67230,2016,OH,39,Columbus/Franklin County,Total Homeless,"1,724"
67272,2016,OH,39,Youngstown/Mahoning County,Total Homeless,346
67314,2016,OH,39,Dayton/Kettering/Montgomery County,Total Homeless,751
67356,2016,OH,39,Akron/Barberton/Summit County,Total Homeless,679
67398,2016,OH,39,Ohio Balance of State,Total Homeless,"3,032"
67440,2016,OH,39,Canton/Massillon/Alliance/Stark County,Total Homeless,460
67482,2016,OK,40,North Central Oklahoma,Total Homeless,129
67524,2016,OK,40,Tulsa City & County/Broken Arrow,Total Homeless,"1,043"
67566,2016,OK,40,Oklahoma City,Total Homeless,"1,511"
67608,2016,OK,40,Oklahoma Balance of State,Total Homeless,295
67650,2016,OK,40,Norman/Cleveland County,Total Homeless,138
67692,2016,OK,40,Northeast Oklahoma,Total Homeless,368
67734,2016,OK,40,Southwest Oklahoma Regional,Total Homeless,187
67776,2016,OK,40,Southeastern Oklahoma Regional,Total Homeless,436
67818,2016,OR,41,Eugene/Springfield/Lane County,Total Homeless,"1,451"
67860,2016,OR,41,Portland-Gresham-Multnomah County,Total Homeless,"3,914"
67902,2016,OR,41,Medford/Ashland/Jackson County,Total Homeless,527
67944,2016,OR,41,Central Oregon,Total Homeless,602
67986,2016,OR,41,Oregon Balance of State,Total Homeless,"5,710"
68028,2016,OR,41,Hillsboro/Beaverton/Washington County,Total Homeless,571
68070,2016,OR,41,Clackamas County,Total Homeless,463
68112,2016,PA,42,Philadelphia,Total Homeless,"6,112"
68154,2016,PA,42,Harrisburg/Dauphin County,Total Homeless,433
68196,2016,PA,42,Upper Darby/Chester/Haverford/Delaware County,Total Homeless,406
68238,2016,PA,42,Wilkes-Barre/Hazleton/Luzerne County,Total Homeless,169
68280,2016,PA,42,Lower Marion/Norristown/Abington/Montgomery County,Total Homeless,398
68322,2016,PA,42,Chester County,Total Homeless,558
68364,2016,PA,42,Reading/Berks County,Total Homeless,521
68406,2016,PA,42,Scranton/Lackawanna County,Total Homeless,242
68448,2016,PA,42,Eastern Pennsylvania,Total Homeless,"2,599"
68490,2016,PA,42,Lancaster City & County,Total Homeless,356
68532,2016,PA,42,Bristol/Bensalem/Bucks County,Total Homeless,530
68574,2016,PA,42,York City & County,Total Homeless,365
68616,2016,PA,42,Pittsburgh/McKeesport/Penn Hills/Allegheny County,Total Homeless,"1,156"
68658,2016,PA,42,Western Pennsylvania,Total Homeless,986
68700,2016,PA,42,Beaver County,Total Homeless,131
68742,2016,PA,42,Erie City & County,Total Homeless,377
68784,2016,RI,44,Rhode Island Statewide,Total Homeless,"1,160"
68826,2016,SC,45,Charleston/Low Country,Total Homeless,550
68868,2016,SC,45,Greenville/Anderson/Spartanburg Upstate,Total Homeless,"1,829"
68910,2016,SC,45,Columbia/Midlands,Total Homeless,"1,350"
68952,2016,SC,45,Myrtle Beach/Sumter City & County,Total Homeless,"1,322"
68994,2016,SD,46,South Dakota Statewide,Total Homeless,"1,072"
69036,2016,TN,47,Chattanooga/Southeast Tennessee,Total Homeless,527
69078,2016,TN,47,Memphis/Shelby County,Total Homeless,"1,669"
69120,2016,TN,47,Knoxville/Knox County,Total Homeless,748
69162,2016,TN,47,Central Tennessee,Total Homeless,296
69204,2016,TN,47,Nashville/Davidson County,Total Homeless,"2,365"
69246,2016,TN,47,Oak Ridge/Upper Cumberland,Total Homeless,249
69288,2016,TN,47,Jackson/West Tennessee,Total Homeless,"1,541"
69330,2016,TN,47,Appalachian Regional,Total Homeless,448
69372,2016,TN,47,Murfreesboro/Rutherford County,Total Homeless,306
69414,2016,TN,47,"Morristown/Blount, Sevier, Campbell, Cocke Counties",Total Homeless,630
69456,2016,TX,48,San Antonio/Bexar County,Total Homeless,"2,781"
69498,2016,TX,48,Austin/Travis County,Total Homeless,"2,138"
69540,2016,TX,48,Dallas City & County/Irving,Total Homeless,"3,810"
69582,2016,TX,48,Fort Worth/Arlington/Tarrant County,Total Homeless,"1,938"
69624,2016,TX,48,El Paso City & County,Total Homeless,"1,100"
69666,2016,TX,48,Waco/McLennan County,Total Homeless,267
69708,2016,TX,48,Texas Balance of State (BoS),Total Homeless,"6,048"
69750,2016,TX,48,Amarillo,Total Homeless,592
69792,2016,TX,48,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties",Total Homeless,256
69834,2016,TX,48,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties",Total Homeless,"4,031"
69876,2016,TX,48,Bryan/College Station/Brazos Valley,Total Homeless,161
69918,2016,UT,49,Salt Lake City & County,Total Homeless,"1,891"
69960,2016,UT,49,Utah Balance of State,Total Homeless,738
70002,2016,UT,49,Provo/Mountainland,Total Homeless,178
70044,2016,VA,51,"Richmond/Henrico, Chesterfield, Hanover Counties",Total Homeless,762
70086,2016,VA,51,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties",Total Homeless,723
70128,2016,VA,51,Roanoke City & County/Salem,Total Homeless,308
70170,2016,VA,51,Virginia Beach,Total Homeless,389
70212,2016,VA,51,Charlottesville,Total Homeless,157
70254,2016,VA,51,Newport News/Hampton/Virginia Peninsula,Total Homeless,464
70296,2016,VA,51,Portsmouth,Total Homeless,169
70338,2016,VA,51,Lynchburg,Total Homeless,174
70380,2016,VA,51,"Harrisburg, Winchester/Western Virginia",Total Homeless,268
70422,2016,VA,51,"Fredericksburg/Spotsylvania, Stafford Counties",Total Homeless,209
70464,2016,VA,51,Virginia Balance of State (BoS),Total Homeless,654
70506,2016,VA,51,Arlington County,Total Homeless,174
70548,2016,VA,51,Fairfax County,Total Homeless,"1,059"
70590,2016,VA,51,Loudoun County,Total Homeless,134
70632,2016,VA,51,City of Alexandria,Total Homeless,224
70674,2016,VA,51,Prince William County,Total Homeless,400
70716,2016,VT,50,Vermont Balance of State,Total Homeless,785
70758,2016,VT,50,Burlington/Chittenden County,Total Homeless,332
70800,2016,WA,53,Seattle/King County,Total Homeless,"10,730"
70842,2016,WA,53,Washington Balance of State,Total Homeless,"5,294"
70884,2016,WA,53,Spokane City & County,Total Homeless,981
70926,2016,WA,53,Tacoma/Lakewood/Pierce County,Total Homeless,"1,762"
70968,2016,WA,53,Everett/Snohomish County,Total Homeless,960
71010,2016,WA,53,Yakima City & County,Total Homeless,412
71052,2016,WA,53,Vancouver/Clark County,Total Homeless,688
71094,2016,WI,55,Wisconsin Balance of State,Total Homeless,"3,445"
71136,2016,WI,55,Milwaukee City & County,Total Homeless,"1,415"
71178,2016,WI,55,Racine City & County,Total Homeless,196
71220,2016,WI,55,Madison/Dane County,Total Homeless,629
71262,2016,WV,54,Wheeling/Weirton Area,Total Homeless,91
71304,2016,WV,54,"Huntington/Cabell, Wayne Counties",Total Homeless,228
71346,2016,WV,54,"Charleston/Kanawha, Putnam, Boone, Clay Counties",Total Homeless,320
71388,2016,WV,54,West Virginia Balance of State,Total Homeless,748
71430,2016,WY,56,Wyoming Statewide,Total Homeless,857
